"goodreads_book_id","tag_id","count"
16793,25150,146
16793,25151,158
16793,25152,122
16793,26138,1191
16793,26771,177
16793,26785,582
16793,26837,192
16793,26842,140
16793,26897,224
16793,28525,123
16793,29011,105
16793,30521,337
16793,30574,177061
16793,32586,146
16793,32623,104
16793,32989,460
16793,33114,1216
16842,7457,207
16842,8717,386
16842,11557,400
16842,11743,513
16842,18001,309
16842,18011,111
16842,30574,9577
16884,8717,880
16884,11557,106
16884,14552,772
16884,21689,434
16884,21773,169
16884,26816,498
16884,30574,20383
16900,7457,266
16900,8717,289
16900,21689,241
16900,23471,314
16900,23931,121
16900,30574,10507
16902,2277,160
16902,2313,175
16902,4605,260
16902,5207,253
16902,7404,447
16902,7457,3006
16902,8717,7754
16902,10708,115
16902,10891,225
16902,11557,980
16902,11743,282
16902,14552,103
16902,17213,175
16902,18367,325
16902,19733,319
16902,21195,409
16902,21689,1693
16902,21773,728
16902,22743,345
16902,22753,100
16902,23471,1574
16902,26256,116
16902,26735,128
16902,30521,124
16902,30574,107353
16948,8717,264
16948,11557,146
16948,11743,357
16948,26771,314
16948,26837,531
16948,30574,5055
16951,8717,166
16951,14487,108
16951,30574,989
16981,1753,316
16981,2277,204
16981,2312,114
16981,2313,148
16981,3389,113
16981,3392,108
16981,5207,316
16981,7404,463
16981,7457,2869
16981,8717,3756
16981,11557,1136
16981,11743,2734
16981,14370,123
16981,14487,249
16981,18045,126
16981,18326,107
16981,18367,443
16981,21152,103
16981,21989,103
16981,22034,250
16981,22743,390
16981,22753,100
16981,24807,197
16981,25114,132
16981,26735,250
16981,30574,7782
16982,7778,781
16982,8717,109
16982,11557,112
16982,13547,158
16982,13561,502
16982,19357,154
16982,30574,512
16992,7746,150
16992,7778,1231
16992,7806,129
16992,8717,164
16992,8779,154
16992,8782,153
16992,9080,169
16992,9084,108
16992,11557,297
16992,11743,132
16992,13547,371
16992,13561,1067
16992,22743,107
16992,28999,106
16992,29005,124
16992,30574,16743
17020,1691,161
17020,5207,413
17020,6750,285
17020,8055,468
17020,8717,817
17020,10197,105
17020,11557,559
17020,11743,411
17020,17213,229
17020,18045,100
17020,22743,216
17020,25147,145
17020,25438,245
17020,26138,457
17020,27199,278
17020,29452,200
17020,30574,47221
17020,31155,236
17020,32989,1071
17020,33012,125
17020,33114,1702
17061,1691,339
17061,3371,188
17061,3389,287
17061,3392,255
17061,5090,146
17061,5207,785
17061,5481,110
17061,6828,219
17061,6857,996
17061,6888,652
17061,6895,390
17061,6914,147
17061,6920,140
17061,6953,1393
17061,6960,259
17061,6976,123
17061,7457,112
17061,8055,111
17061,8507,156
17061,8717,166
17061,8922,128
17061,8938,118
17061,10197,212
17061,10210,142
17061,10644,127
17061,11305,7964
17061,11370,173
17061,11557,3204
17061,11590,321
17061,11743,2513
17061,12785,171
17061,13446,147
17061,14821,2368
17061,15169,118
17061,16799,226
17061,16805,116
17061,17124,371
17061,17129,148
17061,17213,306
17061,18045,295
17061,18886,194
17061,19974,704
17061,20774,101
17061,20849,100
17061,20939,232
17061,21308,535
17061,21989,100
17061,22034,179
17061,22753,252
17061,22973,373
17061,25145,107
17061,25150,118
17061,25151,131
17061,25152,126
17061,26717,100
17061,26897,131
17061,28525,117
17061,29011,285
17061,29452,148
17061,30521,353
17061,30574,12129
17061,31617,141
17061,32586,162
17061,32989,1129
17061,33009,103
17061,33012,118
17061,33114,2678
17136,7404,103
17136,8717,216
17136,30574,3319
17143,1753,194
17143,8717,971
17143,11557,187
17143,11743,825
17143,30574,4164
17150,1642,106
17150,1659,113
17150,2277,162
17150,2312,112
17150,2313,170
17150,4949,353
17150,5207,285
17150,7404,585
17150,7423,121
17150,7457,3124
17150,11557,937
17150,11743,1978
17150,14467,155
17150,14487,747
17150,17213,132
17150,18367,310
17150,22034,155
17150,22743,229
17150,26735,162
17150,30574,714
17157,4594,156
17157,4605,266
17157,5207,125
17157,8717,222
17157,11557,173
17157,12452,157
17157,14552,334
17157,21689,258
17157,21773,205
17157,30574,7670
17162,3885,138
17162,7457,345
17162,8717,364
17162,11557,205
17162,11743,565
17162,25438,194
17162,26735,111
17162,29452,131
17162,30574,16411
17162,32989,640
17162,33023,116
17162,33114,1306
17174,8717,128
17174,11743,310
17174,30574,5979
17184,3389,106
17184,5207,312
17184,5751,111
17184,7404,618
17184,7423,108
17184,7457,3207
17184,8717,8334
17184,10197,105
17184,10210,114
17184,11305,350
17184,11557,304
17184,11743,1457
17184,14821,279
17184,17213,264
17184,18367,207
17184,22034,157
17184,22743,401
17184,22753,127
17184,26771,1454
17184,26785,148
17184,26837,2172
17184,26894,215
17184,27398,129
17184,30574,85003
17204,6750,114
17204,11743,216
17204,30574,771
17206,11305,761
17206,11743,104
17206,30574,4498
17206,32989,122
17206,33114,231
17208,11743,219
17208,26771,550
17208,26837,827
17208,26894,144
17208,27398,112
17208,30574,5447
17214,7404,118
17214,7457,316
17214,8717,1080
17214,9221,150
17214,11305,107
17214,11557,695
17214,11743,1124
17214,20047,278
17214,22743,350
17214,26771,2681
17214,26785,232
17214,26837,3546
17214,26894,635
17214,26897,108
17214,27398,309
17214,28247,105
17214,30574,47164
17214,32130,224
17231,1642,143
17231,3389,139
17231,3392,101
17231,5207,263
17231,8517,756
17231,8717,1918
17231,9221,108
17231,9400,251
17231,11557,498
17231,11743,1241
17231,14821,652
17231,17213,116
17231,18045,102
17231,20939,1156
17231,20994,174
17231,22743,311
17231,27187,105
17231,27199,382
17231,29076,199
17231,30358,711
17231,30574,96471
17245,1416,122
17245,1642,272
17245,1659,171
17245,1691,142
17245,2104,103
17245,3358,170
17245,3371,219
17245,3379,130
17245,3389,371
17245,3392,325
17245,4949,318
17245,5090,175
17245,5207,1732
17245,5630,145
17245,5751,194
17245,5776,160
17245,7404,2664
17245,7417,176
17245,7422,174
17245,7423,438
17245,7457,14939
17245,7478,232
17245,8717,28995
17245,8922,110
17245,9221,403
17245,9477,100
17245,9638,101
17245,9845,122
17245,10093,137
17245,10094,152
17245,10197,308
17245,10210,293
17245,10641,132
17245,10644,250
17245,10658,106
17245,10753,181
17245,11305,3349
17245,11505,104
17245,11557,4819
17245,11590,493
17245,11743,5137
17245,13446,1506
17245,13449,109
17245,13450,149
17245,14064,103
17245,14467,239
17245,14487,275
17245,14821,7930
17245,14856,108
17245,15169,219
17245,15808,177
17245,17213,826
17245,17217,106
17245,18045,245
17245,18367,893
17245,20774,323
17245,20811,373
17245,20849,280
17245,20939,269
17245,21815,186
17245,21989,215
17245,22034,466
17245,22689,132
17245,22743,1815
17245,22753,611
17245,22973,899
17245,24960,154
17245,25114,101
17245,25167,103
17245,26138,188
17245,26735,228
17245,26785,149
17245,26837,107
17245,29011,538
17245,29076,127
17245,29316,100
17245,29550,127
17245,29716,106
17245,30358,290
17245,30521,234
17245,30574,287576
17245,30635,150
17245,31505,139
17245,31723,804
17245,31745,2561
17245,31859,281
17250,1642,176
17250,2277,202
17250,2312,142
17250,2313,217
17250,5207,419
17250,7423,172
17250,7457,6082
17250,9886,1346
17250,11557,1219
17250,11743,1909
17250,12315,368
17250,14370,447
17250,14467,514
17250,14487,1780
17250,14552,231
17250,18045,100
17250,18367,455
17250,22743,406
17250,22753,124
17250,23727,745
17250,23743,3747
17250,25114,559
17250,25191,156
17250,25647,102
17250,25761,111
17250,26251,119
17250,26256,222
17250,26735,1118
17250,26740,356
17250,26752,132
17250,26754,153
17250,30205,151
17250,30208,171
17250,30408,154
17250,30521,111
17250,30574,7255
17250,32623,123
17267,5207,152
17267,6070,241
17267,7116,233
17267,8717,284
17267,11166,225
17267,11305,327
17267,11557,923
17267,11743,277
17267,21689,242
17267,22743,156
17267,25647,163
17267,25685,272
17267,28341,216
17267,28384,168
17267,30241,490
17267,30574,256
17303,7077,351
17303,7116,492
17303,8717,255
17303,11305,130
17303,11557,176
17303,11743,414
17303,30574,2911
17309,5207,103
17309,7077,578
17309,7116,687
17309,8717,399
17309,11305,211
17309,11557,376
17309,11743,650
17309,30574,9235
17324,7077,168
17324,8717,235
17324,11743,229
17324,30574,350
17343,4949,114
17343,7077,299
17343,7116,120
17343,7203,120
17343,7457,687
17343,11305,976
17343,11557,1162
17343,11743,1158
17343,21024,337
17343,22743,167
17343,23471,101
17343,25647,181
17343,30574,106
17349,3308,122
17349,8717,406
17349,11557,630
17349,14552,111
17349,21689,109
17349,21773,526
17349,22743,157
17349,23471,427
17349,25647,206
17349,26816,206
17349,27870,133
17349,30574,4586
17461,2580,265
17461,5207,114
17461,6828,154
17461,6838,156
17461,6857,201
17461,6888,221
17461,6895,166
17461,6953,355
17461,7457,273
17461,8717,133
17461,11557,176
17461,11743,310
17461,14877,293
17461,17124,111
17461,30574,442
17461,33114,169
17478,6828,121
17478,6857,137
17478,10671,128
17478,30574,162
17487,6828,120
17487,10671,134
17487,11743,105
17487,20939,112
17487,30574,2257
17488,6828,168
17488,6857,227
17488,6953,247
17488,10671,154
17488,11743,165
17488,20939,162
17488,30574,942
17490,6953,116
17490,8717,118
17490,11305,105
17490,30574,916
17491,6828,107
17491,6953,265
17491,8717,117
17491,11305,152
17491,11557,113
17491,30574,2272
17529,6857,134
17529,6888,108
17529,6953,166
17529,7457,497
17529,8717,160
17529,11743,194
17529,26256,104
17529,30574,8270
17533,7404,110
17533,11557,190
17533,11743,232
17533,30574,740
17533,33114,149
17567,7457,321
17567,14487,110
17567,30574,804
17567,33114,195
17645,5207,139
17645,6184,163
17645,7457,108
17645,8717,331
17645,11305,374
17645,11557,254
17645,11665,188
17645,11743,928
17645,14487,377
17645,21024,454
17645,22743,147
17645,30574,17295
17650,5207,156
17650,6184,201
17650,8055,137
17650,8717,586
17650,11557,288
17650,11743,1045
17650,18326,112
17650,22743,164
17650,30574,10710
17660,5207,239
17660,8717,236
17660,9221,224
17660,11305,103
17660,11557,160
17660,11743,847
17660,14821,1466
17660,17273,160
17660,22743,226
17660,26771,311
17660,26837,227
17660,28663,1041
17660,30358,166
17660,30574,6296
17683,3371,127
17683,3389,225
17683,3392,191
17683,5207,113
17683,8717,672
17683,9221,126
17683,9336,118
17683,9927,233
17683,9928,563
17683,10197,113
17683,11305,3118
17683,11557,760
17683,11743,609
17683,16418,318
17683,17213,163
17683,18886,315
17683,20939,586
17683,22743,282
17683,22973,448
17683,26785,154
17683,27199,296
17683,29011,207
17683,29759,157
17683,30574,12449
17683,31617,305
17683,31745,182
17683,32654,108
17688,30574,1272
17689,7457,157
17689,8717,197
17689,11743,184
17689,30574,15255
17690,5207,315
17690,7404,535
17690,7457,3183
17690,8717,8308
17690,8768,135
17690,9221,147
17690,10059,269
17690,10064,173
17690,11035,194
17690,11557,1544
17690,11590,177
17690,11743,2926
17690,13098,455
17690,13109,212
17690,16838,126
17690,17213,107
17690,18045,125
17690,18326,121
17690,18367,657
17690,21989,222
17690,22034,353
17690,22743,549
17690,22753,197
17690,23471,521
17690,26256,122
17690,26735,127
17690,30521,163
17690,30574,114513
17716,5207,218
17716,7404,300
17716,7457,1946
17716,8717,846
17716,9886,1332
17716,11035,132
17716,11557,1320
17716,11590,151
17716,11743,1062
17716,12315,103
17716,12553,186
17716,15798,123
17716,15808,234
17716,18367,381
17716,22743,266
17716,23471,276
17716,23727,537
17716,23743,3374
17716,25114,114
17716,26256,126
17716,26735,254
17716,29412,126
17716,30205,202
17716,30208,508
17716,30521,103
17716,30574,47238
17717,7457,244
17717,8717,1235
17717,11305,151
17717,11557,565
17717,11743,865
17717,18367,164
17717,18919,141
17717,22743,103
17717,23471,125
17717,27669,773
17717,30574,28617
17728,2277,155
17728,2313,137
17728,4949,156
17728,5207,227
17728,7404,182
17728,7457,530
17728,8717,348
17728,11557,753
17728,11743,239
17728,14487,252
17728,18367,278
17728,21437,122
17728,22743,222
17728,30574,11508
17768,8717,266
17768,11743,436
17768,14467,170
17768,14487,266
17768,30574,2502
17780,1691,275
17780,2305,152
17780,4949,148
17780,8717,188
17780,11557,396
17780,14467,163
17780,14552,1613
17780,21689,1667
17780,21773,762
17780,22743,158
17780,29045,163
17780,30574,23685
17781,8076,170
17781,8717,236
17781,11305,107
17781,11557,121
17781,11743,124
17781,21831,703
17781,30574,819
17800,5207,104
17800,8055,127
17800,8717,1646
17800,11305,123
17800,11557,606
17800,11743,931
17800,14034,192
17800,16203,366
17800,16205,308
17800,16218,192
17800,18367,112
17800,18919,194
17800,20654,272
17800,22034,116
17800,22743,174
17800,30574,23762
17801,8717,763
17801,14552,173
17801,16203,239
17801,16205,112
17801,21689,563
17801,21773,175
17801,30574,10237
17810,8717,200
17810,11557,117
17810,11743,289
17810,14821,266
17810,16203,235
17810,16205,210
17810,16218,125
17810,30574,4907
17841,5207,130
17841,7457,204
17841,8717,2213
17841,9221,159
17841,11557,601
17841,11743,1864
17841,14487,417
17841,15904,160
17841,15924,135
17841,18367,302
17841,20939,455
17841,21989,119
17841,22034,138
17841,22743,312
17841,23471,125
17841,30358,164
17841,30574,38285
17863,8717,585
17863,8755,157
17863,11557,114
17863,11743,268
17863,26771,458
17863,26837,677
17863,26894,170
17863,27398,135
17863,30574,856
17877,7457,365
17877,11557,123
17877,11743,285
17877,26374,235
17877,26384,223
17877,30574,323
17961,7457,126
17961,8717,1042
17961,11557,441
17961,11743,557
17961,18367,145
17961,27669,426
17961,30574,14018
17977,4631,227
17977,8717,908
17977,10997,288
17977,11557,148
17977,14552,111
17977,21689,591
17977,21773,198
17977,26816,1187
17977,30574,595
17994,8617,111
17994,8717,580
17994,14552,537
17994,19445,150
17994,19452,200
17994,21689,934
17994,21773,273
17994,22743,102
17994,26816,285
17994,30574,10582
18005,6857,101
18005,6895,180
18005,6953,149
18005,23605,407
18005,23679,100
18005,30574,838
18035,7457,238
18035,7725,128
18035,8717,758
18035,11557,164
18035,11743,550
18035,15048,484
18035,15067,255
18035,30574,5528
18035,32667,134
18116,1691,137
18116,5207,272
18116,6857,110
18116,6953,188
18116,7457,115
18116,8717,1867
18116,9221,132
18116,11557,1877
18116,11590,247
18116,11743,868
18116,22743,344
18116,26771,163
18116,26785,193
18116,26837,160
18116,27199,201
18116,28610,112
18116,30574,759
18116,32989,436
18116,33114,961
18122,1691,491
18122,3371,130
18122,3389,232
18122,3392,210
18122,5207,834
18122,5751,131
18122,6828,232
18122,6857,331
18122,6888,277
18122,6895,164
18122,6953,513
18122,6960,102
18122,7457,148
18122,8717,621
18122,9221,238
18122,11305,10215
18122,11370,242
18122,11557,3305
18122,11590,505
18122,11743,2330
18122,14361,129
18122,14435,217
18122,15169,119
18122,17124,131
18122,18045,151
18122,18886,268
18122,19974,153
18122,20774,135
18122,20849,123
18122,22034,179
18122,22743,997
18122,22753,265
18122,23442,146
18122,24960,175
18122,25647,232
18122,26138,134
18122,26771,384
18122,26785,427
18122,26837,545
18122,26842,111
18122,26897,173
18122,27199,740
18122,28610,428
18122,29452,186
18122,30574,10607
18122,32989,1428
18122,33009,187
18122,33012,144
18122,33114,3517
18122,33124,106
18130,1691,130
18130,5207,111
18130,6828,215
18130,6838,190
18130,6857,292
18130,6888,305
18130,6895,190
18130,6953,466
18130,7457,373
18130,8717,752
18130,11305,2491
18130,11557,565
18130,11743,1069
18130,17124,170
18130,19974,162
18130,22743,316
18130,26771,599
18130,26785,228
18130,26837,822
18130,26894,104
18130,27199,327
18130,30574,20362
18130,32989,570
18130,33114,1237
18131,1691,641
18131,2104,244
18131,3371,229
18131,3389,264
18131,3392,217
18131,3885,149
18131,4949,318
18131,5207,989
18131,6597,120
18131,6828,944
18131,6829,214
18131,6838,653
18131,6847,146
18131,6857,1392
18131,6888,1115
18131,6895,873
18131,6909,117
18131,6914,302
18131,6920,287
18131,6948,107
18131,6949,146
18131,6953,2166
18131,6960,454
18131,6976,195
18131,6977,165
18131,7404,832
18131,7457,3925
18131,7852,100
18131,8717,6178
18131,9221,192
18131,11221,150
18131,11305,8912
18131,11370,352
18131,11376,140
18131,11497,116
18131,11505,175
18131,11557,5780
18131,11590,187
18131,11743,4319
18131,12315,121
18131,15169,129
18131,16799,357
18131,16805,218
18131,17090,145
18131,17124,802
18131,17129,348
18131,17213,157
18131,18045,314
18131,18367,163
18131,18886,180
18131,19974,727
18131,19983,191
18131,20774,124
18131,20849,150
18131,21447,100
18131,21457,483
18131,21470,171
18131,21989,136
18131,22034,246
18131,22689,131
18131,22743,979
18131,22753,262
18131,24960,441
18131,25011,121
18131,25034,136
18131,25114,140
18131,25765,230
18131,26735,327
18131,26740,109
18131,26771,2453
18131,26774,104
18131,26785,653
18131,26816,125
18131,26837,3484
18131,26842,177
18131,26894,462
18131,26897,277
18131,27199,927
18131,27398,156
18131,28300,155
18131,29452,184
18131,30464,715
18131,30521,258
18131,30573,240
18131,30574,228455
18131,30590,114
18131,30860,173
18131,32586,127
18131,32989,1843
18131,33009,177
18131,33012,228
18131,33023,118
18131,33114,4618
18131,33124,178
18131,33165,289
18135,1642,417
18135,1659,187
18135,3271,132
18135,5090,237
18135,5153,179
18135,5207,1412
18135,5481,131
18135,5746,116
18135,5751,393
18135,5775,120
18135,5776,303
18135,7404,3774
18135,7417,155
18135,7422,231
18135,7423,532
18135,7457,20507
18135,7472,127
18135,7563,733
18135,9221,191
18135,9886,2630
18135,10210,119
18135,10644,378
18135,10658,203
18135,11557,3295
18135,11590,385
18135,11743,4632
18135,11978,100
18135,12315,923
18135,14370,872
18135,14379,108
18135,14467,448
18135,14487,442
18135,14527,119
18135,15169,201
18135,15924,148
18135,17213,102
18135,18045,165
18135,18367,1266
18135,18640,261
18135,20570,100
18135,20774,286
18135,20811,482
18135,20849,167
18135,22034,179
18135,22689,105
18135,22743,1202
18135,22753,434
18135,23727,1577
18135,23743,7751
18135,23831,850
18135,24960,225
18135,25114,1393
18135,25151,103
18135,25171,193
18135,25191,390
18135,25234,121
18135,25726,110
18135,25761,264
18135,26138,4204
18135,26194,118
18135,26246,105
18135,26251,124
18135,26256,216
18135,26735,2770
18135,26740,871
18135,26752,305
18135,26754,415
18135,27438,2984
18135,28525,108
18135,29412,215
18135,29716,187
18135,30205,347
18135,30208,720
18135,30521,178
18135,30574,279627
18135,31103,509
18135,32522,216
18135,32989,103
18135,33114,346
18254,3389,102
18254,5207,904
18254,5751,269
18254,5776,200
18254,6622,327
18254,6828,131
18254,6857,119
18254,7404,1553
18254,7417,118
18254,7423,308
18254,7457,8997
18254,7478,207
18254,8717,9089
18254,9221,197
18254,9468,304
18254,9886,105
18254,10197,112
18254,10210,124
18254,10641,172
18254,10644,207
18254,10658,154
18254,11557,947
18254,11590,125
18254,11743,2740
18254,14467,214
18254,14487,528
18254,17213,347
18254,18045,147
18254,18367,571
18254,20774,154
18254,20849,135
18254,21989,188
18254,22034,320
18254,22743,842
18254,22753,333
18254,26735,162
18254,30521,154
18254,30574,139073
18254,30635,119
18254,31859,237
18254,33114,154
18266,7457,373
18266,8717,333
18266,11743,261
18266,12553,133
18266,30574,11336
18288,7457,195
18288,21689,329
18288,21773,105
18288,23471,2206
18288,30574,1174
18304,7457,118
18304,25647,134
18304,30574,333
18342,1642,207
18342,1659,128
18342,3389,188
18342,3392,166
18342,5090,105
18342,5207,684
18342,7457,173
18342,7852,104
18342,8717,22547
18342,9221,276
18342,10197,127
18342,10210,106
18342,11305,667
18342,11557,3290
18342,11590,241
18342,11743,2604
18342,14821,8415
18342,14856,175
18342,17213,160
18342,17273,447
18342,18045,140
18342,20774,166
18342,20849,112
18342,20939,240
18342,22034,169
18342,22743,800
18342,22753,261
18342,22973,255
18342,24960,120
18342,26717,135
18342,28663,2963
18342,29011,231
18342,29076,180
18342,29550,118
18342,30358,645
18342,30521,203
18342,30574,214212
18373,1642,198
18373,1659,152
18373,2104,106
18373,2277,164
18373,3389,119
18373,4949,172
18373,5207,427
18373,7404,685
18373,7423,106
18373,7457,3837
18373,8055,132
18373,8717,3500
18373,9221,121
18373,9886,116
18373,10197,116
18373,11305,148
18373,11557,4088
18373,11590,372
18373,11743,4139
18373,12315,137
18373,12948,160
18373,14370,138
18373,17213,165
18373,18045,144
18373,18367,409
18373,21989,144
18373,22034,276
18373,22743,498
18373,22753,140
18373,24526,371
18373,24960,111
18373,25114,227
18373,26256,177
18373,26735,370
18373,26740,112
18373,26771,1757
18373,26785,138
18373,26837,2702
18373,26894,304
18373,27398,218
18373,28300,104
18373,30521,234
18373,30574,17720
18373,32989,231
18373,33114,729
18392,11557,164
18392,11743,120
18392,30574,5475
18392,32989,116
18392,33114,262
18402,5207,184
18402,8517,108
18402,8717,230
18402,11557,121
18402,11743,768
18402,14467,139
18402,14487,687
18402,20926,105
18402,20939,876
18402,22743,198
18402,30358,159
18402,30574,1482
18405,1642,305
18405,1659,255
18405,2104,345
18405,2277,245
18405,2284,105
18405,2312,117
18405,2313,232
18405,3389,103
18405,3885,117
18405,4949,262
18405,5207,919
18405,6750,125
18405,7343,429
18405,7404,1946
18405,7417,114
18405,7423,234
18405,7457,10242
18405,7478,302
18405,7563,316
18405,8717,165
18405,9221,146
18405,9886,194
18405,10729,119
18405,11497,186
18405,11505,219
18405,11557,7738
18405,11590,493
18405,11743,4259
18405,12948,121
18405,14467,1248
18405,14487,5000
18405,14527,433
18405,14552,363
18405,15169,124
18405,17213,201
18405,18045,232
18405,18367,496
18405,18640,111
18405,20570,108
18405,20774,126
18405,20824,158
18405,20849,135
18405,21989,227
18405,22034,377
18405,22743,754
18405,22753,272
18405,24609,290
18405,24624,204
18405,24960,145
18405,26138,2570
18405,26251,103
18405,26256,198
18405,27535,138
18405,28204,255
18405,28215,100
18405,30521,375
18405,30574,454565
18405,30635,202
18405,32130,487
18405,32586,132
18414,5207,240
18414,7404,296
18414,7457,2104
18414,8717,153
18414,9221,102
18414,10059,130
18414,11557,170
18414,11743,769
18414,14552,118
18414,18367,237
18414,21689,176
18414,22743,283
18414,23471,1369
18414,23931,365
18414,26735,120
18414,26837,101
18414,30574,2637
18419,2580,144
18419,6857,222
18419,6888,225
18419,6895,404
18419,6953,284
18419,6960,138
18419,8717,101
18419,11221,118
18419,11557,141
18419,17129,138
18419,23596,130
18419,23605,293
18419,30574,4628
18420,30574,811
18422,4605,229
18422,8717,636
18422,21689,240
18422,30574,7799
18423,7457,105
18423,8717,305
18423,9221,107
18423,11305,199
18423,11370,120
18423,11557,346
18423,11590,101
18423,11743,425
18423,18045,113
18423,22743,120
18423,26771,737
18423,26837,840
18423,26842,108
18423,26894,154
18423,27398,365
18423,30521,110
18423,30574,6065
18431,5207,114
18431,8717,396
18431,9221,130
18431,11743,812
18431,14487,129
18431,20939,522
18431,22743,154
18431,30358,283
18431,30574,7736
18452,7457,139
18452,8717,284
18452,11557,172
18452,11743,471
18452,14487,174
18452,30574,1807
18452,32130,111
18490,1416,112
18490,1642,390
18490,1659,263
18490,2104,117
18490,3371,145
18490,3389,269
18490,3392,226
18490,4949,454
18490,5090,181
18490,5207,2047
18490,5746,118
18490,5751,425
18490,5775,134
18490,5776,323
18490,7417,248
18490,7422,229
18490,7423,549
18490,7457,19277
18490,7478,275
18490,7563,393
18490,7668,187
18490,8717,193
18490,8922,132
18490,9221,402
18490,9886,118
18490,10197,242
18490,10210,248
18490,10644,375
18490,10658,214
18490,11305,1632
18490,11370,117
18490,11505,142
18490,11557,5805
18490,11590,599
18490,11643,140
18490,11644,146
18490,11743,6948
18490,12315,465
18490,12948,113
18490,13446,1659
18490,13450,146
18490,14370,369
18490,14467,228
18490,14487,263
18490,14821,6371
18490,15169,237
18490,17213,586
18490,18045,280
18490,18292,113
18490,18318,136
18490,18326,181
18490,18367,1372
18490,20405,115
18490,20774,287
18490,20811,260
18490,20849,331
18490,20939,127
18490,21989,307
18490,22034,673
18490,22352,107
18490,22689,171
18490,22743,1942
18490,22753,672
18490,22973,220
18490,24960,226
18490,25114,587
18490,25150,130
18490,25151,196
18490,25152,198
18490,25167,127
18490,25191,117
18490,25761,115
18490,26211,118
18490,26251,131
18490,26256,217
18490,26735,1245
18490,26740,392
18490,26752,145
18490,26754,166
18490,26771,2057
18490,26785,276
18490,26816,127
18490,26894,310
18490,26897,115
18490,27398,165
18490,28300,140
18490,29011,206
18490,29716,166
18490,30358,205
18490,30521,265
18490,30573,117
18490,30574,2967
18490,30635,155
18490,31514,107
18490,31535,140
18490,31859,126
18512,1642,291
18512,1659,182
18512,1691,1056
18512,2104,295
18512,3371,119
18512,3389,201
18512,3392,205
18512,5090,220
18512,5207,2013
18512,5751,219
18512,5776,117
18512,6828,127
18512,7404,1021
18512,7423,126
18512,7457,4963
18512,8717,4069
18512,9221,588
18512,10491,101
18512,10644,187
18512,10729,358
18512,10731,739
18512,11290,135
18512,11305,21885
18512,11340,113
18512,11370,473
18512,11376,179
18512,11497,166
18512,11505,142
18512,11557,8475
18512,11590,799
18512,11743,5010
18512,11773,132
18512,14361,672
18512,14764,100
18512,15169,265
18512,15979,437
18512,16674,147
18512,17213,159
18512,18045,236
18512,18367,413
18512,18566,373
18512,18615,141
18512,18886,368
18512,19959,262
18512,20774,386
18512,20849,288
18512,21989,213
18512,22034,388
18512,22689,163
18512,22743,2214
18512,22753,740
18512,22944,104
18512,24960,313
18512,25234,127
18512,25765,126
18512,26256,131
18512,26771,205
18512,26774,130
18512,26785,838
18512,26837,204
18512,26842,213
18512,26897,323
18512,27199,1013
18512,27535,139
18512,29316,104
18512,30521,178
18512,30573,119
18512,30574,117438
18512,30909,1063
18512,32130,121
18512,33114,311
18521,5207,349
18521,5751,155
18521,5776,121
18521,7404,312
18521,7457,2436
18521,8717,648
18521,10644,124
18521,10886,141
18521,10891,695
18521,11557,1185
18521,11590,183
18521,11665,1483
18521,11673,237
18521,11743,482
18521,12923,105
18521,18367,249
18521,21689,2126
18521,21773,738
18521,22743,324
18521,22753,125
18521,23471,259
18521,26256,151
18521,30521,120
18521,30574,3573
18521,32686,194
18521,32865,250
18525,5207,134
18525,9886,599
18525,11305,151
18525,11557,280
18525,11743,337
18525,22743,123
18525,23727,173
18525,26735,145
18525,30208,116
18525,30574,256
18545,5207,112
18545,7404,115
18545,7457,657
18545,8717,295
18545,9886,804
18545,11557,1022
18545,11743,677
18545,15048,193
18545,18367,161
18545,22743,159
18545,23727,332
18545,23743,2144
18545,26735,153
18545,27438,142
18545,30205,136
18545,30208,262
18545,30574,37778
18553,1691,115
18553,6953,143
18553,7457,149
18553,8717,362
18553,11557,116
18553,11743,104
18553,14487,222
18553,26735,112
18553,30574,2646
18553,33114,267
18580,8717,167
18580,11557,114
18580,11743,199
18580,14487,470
18580,30574,3944
18580,32989,191
18580,33114,438
18600,1691,301
18600,4605,132
18600,8717,175
18600,11557,120
18600,19733,103
18600,20539,131
18600,21689,602
18600,21773,145
18600,29045,109
18600,30574,6272
18600,31155,120
18630,8717,650
18630,11557,310
18630,11743,522
18630,22743,166
18630,26771,1195
18630,26837,1550
18630,26894,350
18630,27398,249
18630,28247,220
18630,30574,8968
18646,4605,519
18646,8717,628
18646,14487,110
18646,14552,732
18646,21689,614
18646,21773,259
18646,26816,544
18646,30574,31043
18723,8717,434
18723,11743,662
18723,26256,197
18723,30574,1781
18728,4605,141
18728,8717,299
18728,14552,248
18728,21689,131
18728,30574,8635
18749,1746,891
18749,1774,158
18749,4949,272
18749,5207,173
18749,8055,144
18749,8717,188
18749,11590,138
18749,14467,197
18749,14487,904
18749,14552,113
18749,18326,107
18749,18367,108
18749,21550,268
18749,22034,135
18749,22743,140
18749,30521,104
18749,30574,4029
18749,32130,242
18750,10825,203
18750,11743,281
18750,26138,193
18765,2445,123
18765,7404,141
18765,7457,601
18765,7563,125
18765,8717,231
18765,11557,591
18765,11743,992
18765,14467,292
18765,14487,1727
18765,14552,456
18765,18367,158
18765,22743,163
18765,26221,125
18765,30574,6096
18825,8717,109
18825,11557,112
18825,11743,156
18825,30574,8077
